EmployeeID,BenefitID,UsageFrequency,LastUsedDate
4198,9,6,2024-04-30
2339,22,3,2024-01-12
2580,7,1,2024-02-14
2757,10,10,2024-04-07
139,15,0,2024-03-21
1778,5,0,2023-10-23
2187,3,0,2024-04-21
3175,28,0,2023-09-12
1508,2,4,2023-12-22
453,17,5,2024-02-24
4397,2,3,2024-04-28
2574,17,3,2024-05-30
553,12,9,2024-05-31
4032,22,8,2024-07-24
3884,14,5,2024-06-10
449,24,1,2024-02-14
297,28,0,2024-02-25
3253,3,2,2024-05-07
4014,14,9,2023-08-24
4180,11,3,2023-11-28
2269,26,0,2023-10-05
2832,12,5,2023-12-22
4388,19,0,2023-08-07
2011,4,3,2023-10-27
2201,30,0,2023-10-13
3737,18,5,2023-08-21
1757,29,8,2024-01-21
3588,1,6,2024-03-30
3296,14,5,2023-08-29
681,11,1,2024-01-25
1078,8,0,2023-11-13
1763,23,3,2024-03-22
2487,17,1,2024-02-09
3856,1,4,2024-04-30
708,6,3,2024-06-09
2056,26,3,2024-07-01
4196,16,2,2024-06-08
4295,24,0,2023-12-21
4534,4,0,2023-11-04
4096,10,0,2023-10-24
3830,15,0,2024-04-18
2679,9,0,2024-06-16
530,21,0,2023-09-26
1262,13,2,2024-03-19
3897,24,0,2024-03-11
641,22,0,2024-07-04
1762,22,4,2023-10-05
3416,23,6,2024-03-27
1778,11,0,2024-01-14
3378,16,8,2023-10-12
2299,27,7,2024-02-07
1271,23,0,2024-05-07
4714,23,10,2024-05-14
4597,8,10,2024-03-24
4872,17,2,2023-12-13
205,30,4,2024-06-28
4980,6,7,2024-02-14
3644,11,1,2023-10-29
2251,13,9,2023-10-17
1497,28,10,2024-06-04
3335,21,2,2023-09-21
3790,29,0,2023-11-08
4604,28,1,2023-12-27
262,26,3,2023-12-28
3705,18,5,2023-12-03
36,16,2,2024-06-19
4762,12,0,2023-11-16
1477,9,0,2023-11-04
139,13,1,2023-09-22
2362,4,9,2024-03-15
837,15,10,2023-12-06
1757,21,10,2024-01-01
2054,28,0,2023-09-10
4717,10,8,2024-03-14
3000,7,0,2024-03-08
2137,30,0,2024-06-18
4396,16,0,2023-12-05
3124,1,1,2023-12-15
4465,17,0,2023-11-03
569,27,4,2024-02-09
985,4,5,2024-03-23
3579,28,7,2023-08-28
595,24,8,2024-02-20
3787,2,4,2023-09-17
1828,13,1,2024-01-25
1691,28,5,2024-01-17
39,23,0,2023-09-11
2480,28,0,2024-04-23
3987,20,7,2023-12-07
2817,5,1,2024-07-23
1393,3,8,2023-08-14
4159,5,3,2023-08-26
153,1,0,2024-03-21
3136,18,5,2024-05-03
1218,17,3,2024-08-02
4866,12,0,2023-09-29
1984,21,1,2024-07-02
3267,12,7,2023-10-18
1731,16,2,2024-06-18
829,15,5,2024-03-22
3582,17,4,2024-01-26
3938,6,0,2023-11-24
2923,14,8,2024-07-08
1992,6,4,2024-06-24
2846,1,0,2024-01-30
533,2,3,2023-09-27
4327,4,1,2024-02-23
1324,22,0,2024-05-20
3868,3,3,2023-10-06
2040,21,9,2023-11-02
2039,17,5,2024-03-24
4609,18,0,2023-09-22
2215,8,0,2023-09-24
1568,24,5,2023-11-15
21,15,0,2024-01-21
2808,6,7,2024-07-11
2086,23,2,2024-07-17
3834,6,0,2024-06-24
2008,23,0,2024-04-14
1198,17,1,2023-11-23
1616,27,8,2023-08-16
4290,13,7,2024-06-15
2318,8,0,2024-07-26
2077,19,0,2023-09-29
4543,7,2,2023-09-29
851,16,3,2024-05-17
1230,8,0,2024-04-14
1511,23,3,2024-01-20
3165,21,4,2023-10-24
1133,15,3,2024-06-11
601,11,0,2024-07-22
3532,15,4,2024-01-30
1351,24,1,2024-01-14
3896,18,5,2024-02-22
3847,25,1,2024-07-23
4803,3,1,2024-01-02
4913,27,0,2023-09-22
4789,1,9,2024-02-14
1278,1,1,2024-04-13
832,1,5,2024-04-07
2276,29,8,2024-05-23
4610,30,0,2024-05-06
2538,13,4,2024-05-27
1573,14,0,2023-12-15
3296,21,0,2023-08-31
3669,20,4,2023-09-16
449,17,0,2024-07-27
3596,8,0,2023-08-17
3427,1,3,2024-01-26
327,8,0,2024-05-03
4916,17,3,2024-05-29
2861,23,10,2024-04-01
3343,25,0,2023-09-14
2389,25,10,2023-10-11
4679,11,6,2024-01-03
4329,7,0,2024-06-28
179,12,10,2023-10-04
3763,29,9,2024-04-25
4733,30,0,2023-10-16
503,20,10,2023-11-18
1911,7,1,2023-09-28
3386,25,6,2024-04-29
2222,5,7,2024-03-27
3682,6,7,2023-12-04
3212,22,4,2024-04-02
2631,28,9,2024-04-23
3,27,0,2023-12-20
658,3,4,2024-07-11
908,28,2,2024-01-13
2628,23,7,2024-02-08
2155,26,5,2024-03-13
3769,9,1,2024-03-07
1960,27,9,2024-03-15
4147,29,0,2024-02-11
1601,16,5,2024-03-04
1778,6,1,2024-06-28
3266,3,4,2023-09-06
4338,9,8,2024-03-25
4977,18,0,2024-01-06
114,16,2,2023-10-23
2790,18,4,2023-09-15
2890,13,0,2024-02-04
1011,15,1,2024-05-03
4286,4,4,2024-06-13
4941,5,3,2024-07-25
2843,21,2,2023-11-04
3523,30,4,2023-10-11
4020,27,10,2023-11-26
541,6,3,2023-08-26
2152,13,3,2023-09-19
1005,20,10,2024-06-09
3601,24,2,2024-04-06
3849,15,9,2023-08-10
3397,28,8,2024-05-10
3626,18,0,2024-04-29
708,7,10,2024-04-25
2916,16,0,2024-07-05
1649,23,4,2023-09-01
1238,11,7,2023-08-23
3734,20,5,2023-12-05
3984,30,0,2023-11-01
3975,5,8,2024-07-24
4003,14,3,2023-08-14
3704,19,0,2023-12-29
1767,17,0,2024-06-10
3786,15,6,2024-04-09
904,21,0,2024-05-09
4686,13,6,2024-04-19
3185,28,8,2023-08-17
371,20,0,2023-12-06
2213,19,0,2023-11-22
386,22,0,2023-12-19
3650,19,0,2024-04-14
1741,7,1,2023-12-11
4042,14,0,2023-12-26
1597,8,6,2023-11-11
689,30,2,2023-12-03
522,9,0,2023-10-09
137,8,2,2024-06-22
1004,13,9,2023-12-09
375,25,0,2024-02-19
1765,24,4,2024-01-26
2831,7,0,2024-01-09
1513,11,0,2024-05-04
1570,3,5,2024-04-27
2021,14,1,2024-03-29
313,9,7,2024-03-06
414,20,0,2023-12-26
321,14,3,2024-05-02
1448,19,2,2023-08-29
2307,14,5,2023-10-31
895,20,6,2024-01-08
2699,3,5,2024-04-12
826,1,7,2024-02-12
219,17,4,2024-08-03
4094,5,5,2023-11-30
485,26,0,2023-10-04
4087,23,0,2024-03-09
984,28,2,2024-01-06
4971,19,3,2024-01-11
2180,13,0,2023-08-19
2882,9,0,2023-11-12
4170,9,4,2024-02-12
4558,20,0,2024-02-14
4418,8,5,2024-06-18
2890,6,2,2023-08-11
138,6,0,2024-05-18
2606,12,0,2023-08-12
2795,4,0,2024-07-03
312,8,7,2024-04-27
3762,30,0,2023-09-11
2727,22,4,2023-08-30
6,20,7,2024-04-08
4114,10,0,2024-02-16
2400,9,7,2024-03-12
4948,9,6,2024-03-21
1259,3,1,2024-03-14
2017,7,3,2024-07-05
2021,5,6,2024-06-13
3015,29,3,2024-04-01
3057,11,3,2023-11-11
4475,21,6,2024-02-08
4338,29,3,2024-07-13
2231,8,7,2024-05-17
404,2,4,2024-01-03
666,4,0,2024-04-01
4465,20,9,2023-08-25
2455,28,4,2024-06-21
3758,17,8,2023-10-18
4449,8,7,2024-05-26
2979,9,6,2023-08-12
3443,9,4,2024-05-24
2720,29,3,2024-05-12
3943,14,1,2024-07-05
3650,5,6,2023-11-09
2108,24,7,2024-05-19
1840,20,1,2024-04-28
3451,16,4,2024-01-19
4687,15,0,2024-07-04
640,2,5,2024-07-22
4318,13,2,2023-10-29
956,25,5,2024-06-05
2590,15,6,2024-07-04
1678,10,3,2024-02-04
3519,3,1,2024-01-04
4081,8,8,2023-10-04
4159,3,0,2023-11-26
861,15,0,2023-11-28
4887,25,1,2024-07-22
2367,8,0,2024-04-05
1559,19,3,2024-05-07
341,17,1,2023-09-13
1157,27,1,2024-07-08
4050,26,7,2023-11-06
2219,17,8,2024-03-18
1267,5,3,2023-11-14
593,17,4,2024-01-27
4340,23,0,2024-07-18
4527,7,0,2024-06-24
1190,23,9,2024-03-13
2255,5,5,2024-05-08
489,4,10,2024-01-16
2787,23,3,2024-04-05
4356,4,9,2024-07-03
1886,19,0,2024-01-07
2547,14,2,2024-03-29
4411,8,0,2024-05-14
2257,16,1,2023-12-17
3937,28,3,2023-11-12
2756,3,0,2024-03-02
545,3,0,2023-10-18
4742,29,5,2024-06-10
2497,1,1,2024-05-28
983,3,8,2024-05-07
4648,27,5,2024-08-03
3841,4,2,2024-06-14
456,1,2,2024-06-16
2559,5,0,2024-07-21
179,3,0,2023-12-08
316,12,1,2024-03-22
3141,2,0,2024-01-20
3092,11,2,2024-06-20
538,6,2,2024-03-20
3003,25,5,2024-05-09
2347,4,1,2024-01-04
2753,10,10,2024-03-02
4572,23,3,2023-10-30
4204,25,8,2024-02-09
4677,19,5,2024-02-19
1459,9,9,2023-11-26
3269,19,5,2024-05-10
2226,1,1,2024-04-04
2284,14,4,2023-09-20
2376,10,5,2023-12-14
2593,22,5,2024-07-02
1684,22,4,2023-12-04
3192,28,2,2024-03-18
865,13,3,2023-11-19
2606,13,2,2024-03-28
147,17,0,2023-10-20
4283,5,0,2023-10-10
2619,1,1,2023-12-06
1701,13,5,2024-05-02
374,26,1,2023-11-27
4561,17,6,2023-08-14
2597,14,6,2024-02-25
1180,16,2,2024-01-04
83,17,0,2024-01-12
1328,23,10,2023-08-26
591,3,1,2024-02-26
110,16,9,2024-07-03
1951,5,8,2024-01-18
4750,15,7,2023-12-15
2520,11,0,2023-09-14
2342,12,6,2023-08-27
1064,21,7,2023-09-13
3106,11,3,2024-04-21
393,6,4,2023-09-05
1711,7,7,2023-08-11
1083,25,2,2023-10-15
4368,22,1,2024-05-08
3760,27,1,2024-01-10
2235,20,2,2023-11-27
330,9,1,2023-12-01
47,23,9,2024-01-22
2690,25,6,2023-11-04
2594,18,8,2023-08-21
3696,26,3,2023-11-06
2746,16,0,2024-02-12
4514,12,0,2023-10-06
309,4,3,2023-12-06
4535,29,1,2023-10-10
4697,11,3,2023-08-19
4105,19,4,2024-04-23
4782,17,0,2023-09-14
3990,26,8,2024-03-16
1725,2,0,2023-08-23
4525,13,10,2024-05-06
3967,24,2,2024-02-06
4196,30,7,2024-06-15
3391,20,0,2024-05-03
1253,16,7,2023-08-18
2495,1,6,2023-10-01
2931,25,0,2024-07-21
1787,8,6,2024-03-26
3973,12,8,2023-10-23
566,10,1,2023-10-01
1635,24,4,2024-04-02
749,29,7,2023-10-06
2008,16,6,2023-08-17
2506,10,0,2024-06-02
3213,17,0,2023-09-05
1227,15,3,2024-02-27
4493,3,0,2023-09-14
3190,25,8,2023-08-24
2095,19,0,2024-04-13
3227,14,0,2023-09-24
513,23,3,2023-12-11
1132,28,0,2023-09-25
2325,6,2,2023-12-17
3760,23,0,2024-06-25
3909,19,0,2024-05-20
2032,26,0,2023-10-14
2675,3,6,2023-09-25
4369,12,10,2023-11-18
2087,28,1,2024-01-22
4992,26,5,2024-04-19
2864,6,0,2024-06-21
4864,27,0,2023-12-22
3801,6,0,2023-11-26
491,16,0,2024-02-17
775,27,4,2023-08-29
2668,27,4,2023-08-06
4800,26,2,2024-06-25
8,20,4,2023-10-21
466,1,4,2023-12-10
1465,28,5,2024-03-27
5000,2,5,2023-11-09
4772,25,5,2023-11-24
3998,27,4,2023-12-20
4722,20,10,2024-01-23
318,1,3,2023-09-24
4951,7,5,2024-05-08
70,19,5,2023-10-31
2530,10,0,2024-05-26
2000,14,0,2023-08-23
1965,10,5,2023-11-27
4206,4,0,2023-09-19
262,18,9,2023-10-29
1740,25,5,2023-08-12
4240,4,1,2024-05-22
902,18,1,2024-05-03
459,24,4,2024-01-09
3309,24,6,2024-04-07
2348,6,5,2024-06-12
4322,12,0,2023-09-20
3453,21,8,2024-01-05
1536,26,9,2024-07-29
4920,19,7,2024-05-27
4772,25,2,2023-09-19
1490,28,2,2024-06-04
3517,19,2,2024-04-30
1798,7,7,2023-11-18
3640,28,4,2023-12-11
1579,10,0,2024-05-05
3182,30,6,2024-03-31
993,13,0,2024-02-09
2315,17,0,2024-03-20
1948,3,1,2023-11-21
2606,25,0,2024-05-15
1345,2,3,2023-11-11
2977,23,10,2023-11-02
1551,22,4,2023-10-01
771,2,8,2024-02-19
525,5,0,2024-03-09
1585,21,7,2024-03-22
2998,1,4,2023-11-07
4091,16,0,2024-07-17
576,29,0,2023-09-29
3041,20,10,2023-11-20
2918,28,2,2024-06-23
300,6,0,2024-02-23
4992,12,6,2024-07-13
3604,12,1,2024-05-05
3253,5,0,2023-09-28
3293,6,10,2024-03-25
2196,18,0,2024-06-02
4802,1,5,2023-11-14
381,24,0,2024-03-14
2518,18,4,2024-01-31
1165,7,7,2024-02-16
1802,20,7,2023-11-13
3109,20,5,2024-06-15
753,7,6,2024-06-29
65,11,5,2023-12-03
3598,17,6,2024-05-21
3841,15,9,2024-05-02
665,25,10,2024-02-01
2452,19,5,2024-04-20
3708,3,1,2024-07-12
2618,3,2,2024-03-31
528,23,6,2023-10-08
577,11,5,2024-05-16
2615,29,8,2024-02-01
1935,2,4,2024-02-27
2484,13,5,2024-03-26
508,2,1,2024-02-04
416,9,0,2024-04-23
4497,23,0,2024-05-19
1257,2,5,2024-02-27
3893,21,10,2023-11-27
3314,12,1,2024-07-24
1672,10,9,2024-05-30
2666,7,2,2023-09-30
3000,12,5,2024-03-04
3380,14,1,2024-01-24
3274,5,1,2023-12-22
2878,12,4,2024-07-12
3649,15,2,2024-04-30
1288,13,8,2024-06-13
4176,12,5,2024-01-25
150,11,3,2024-01-17
2121,26,3,2024-07-10
4842,30,5,2023-09-26
521,9,0,2024-02-29
382,29,1,2024-07-22
2596,4,0,2024-08-04
4552,2,5,2024-01-08
3796,27,0,2024-03-25
450,25,7,2024-02-29
2488,28,1,2023-11-10
4745,26,3,2023-08-29
2024,12,7,2023-11-07
555,30,0,2023-11-02
3233,1,0,2023-10-18
478,7,2,2023-12-02
4050,4,0,2024-04-18
4264,30,5,2023-11-18
3870,9,7,2024-03-04
603,26,0,2023-12-28
3285,22,9,2023-10-09
516,3,8,2023-12-01
3542,12,10,2023-09-13
4992,1,1,2024-05-26
2401,21,1,2024-05-16
3707,1,4,2023-09-25
4020,6,9,2024-06-22
3667,16,0,2024-01-18
4090,5,1,2024-04-06
4533,27,0,2023-09-28
1276,23,7,2024-01-26
3614,20,0,2023-11-02
114,13,10,2023-11-10
4524,19,7,2024-01-16
779,7,7,2024-02-14
4451,8,2,2023-12-01
2328,4,5,2024-07-23
1492,15,8,2024-02-13
3001,5,0,2024-03-23
3790,21,0,2023-11-19
4960,14,4,2024-06-24
1846,17,2,2023-08-19
2904,16,0,2023-09-23
443,30,7,2024-05-07
3840,9,2,2024-03-11
2470,29,0,2024-05-26
1847,15,8,2024-05-11
4674,13,2,2024-07-31
3514,16,0,2024-04-15
1833,6,2,2024-01-27
1784,5,0,2024-05-08
1387,28,10,2024-03-23
4014,8,0,2024-07-20
3015,18,0,2024-07-08
798,6,9,2024-06-02
1510,5,3,2024-04-27
729,16,4,2024-06-23
366,13,1,2023-11-10
3101,16,8,2023-08-14
2478,18,4,2024-01-01
2882,1,0,2024-06-25
516,8,1,2023-12-18
3464,18,0,2023-10-16
3752,9,5,2024-07-24
4733,29,10,2024-03-14
581,2,0,2023-08-21
3320,18,0,2024-04-05
4455,13,3,2024-06-16
3454,5,9,2024-04-20
4807,16,7,2024-04-26
740,28,1,2024-03-26
2376,22,5,2023-10-08
1807,27,1,2024-03-30
1089,10,0,2024-03-26
4998,30,4,2024-05-18
106,23,1,2024-04-21
897,2,4,2024-07-19
2480,26,5,2024-06-27
504,13,8,2023-09-20
3909,30,5,2023-09-13
2093,11,3,2024-04-15
1041,15,0,2024-06-04
2279,28,9,2024-01-16
2963,16,0,2024-06-11
4908,6,2,2023-10-22
4274,24,5,2024-05-18
31,5,1,2024-03-19
170,2,6,2024-05-15
3271,8,7,2024-03-08
2687,27,4,2023-11-12
1332,10,1,2023-09-12
1219,24,10,2023-10-01
3955,26,0,2024-07-14
3834,4,0,2023-12-18
2941,26,5,2023-10-27
1215,18,9,2024-04-22
3815,10,2,2024-03-02
971,29,3,2024-04-27
3471,24,4,2024-04-02
791,15,0,2023-10-27
718,21,5,2024-04-04
2765,11,5,2024-03-06
3702,7,0,2023-10-24
2606,23,0,2023-12-04
2738,21,10,2024-03-12
1783,27,2,2023-09-09
1567,26,4,2024-02-18
776,17,1,2024-07-20
9,14,2,2023-11-26
2534,19,3,2023-10-02
4411,12,0,2024-02-01
3578,7,3,2024-06-28
163,9,0,2024-05-04
270,15,5,2024-06-19
4728,8,2,2023-10-16
2945,6,6,2024-03-01
1183,10,7,2024-06-20
846,8,0,2023-10-01
549,21,1,2023-10-23
1498,20,4,2024-03-22
2048,13,0,2024-07-18
2796,24,0,2024-05-26
3872,14,1,2023-11-19
431,7,8,2024-01-23
1939,10,2,2024-05-09
2082,30,3,2024-07-12
4550,7,5,2023-08-20
2581,5,9,2024-02-18
4068,24,3,2024-07-26
303,23,0,2024-06-22
177,14,0,2023-09-25
4787,1,6,2023-12-18
2650,18,5,2024-02-24
1251,19,6,2024-02-07
85,8,9,2023-09-21
4036,30,1,2023-09-19
2153,2,5,2024-06-11
494,18,6,2024-06-10
762,28,1,2023-10-07
854,6,6,2024-01-28
4073,5,1,2024-06-27
2854,8,10,2024-07-19
3454,16,0,2024-01-20
1938,18,7,2024-02-06
2639,11,7,2024-04-18
216,11,3,2023-08-12
4713,6,1,2023-12-01
4059,26,9,2024-07-30
2271,9,0,2024-02-15
2489,25,0,2024-07-26
2841,19,0,2024-01-03
1577,11,3,2024-05-03
3580,8,0,2024-05-18
440,13,0,2023-10-28
3354,30,1,2024-02-27
1665,17,8,2024-04-25
1233,23,2,2024-05-06
934,15,7,2023-11-12
1064,23,9,2024-05-13
1135,3,3,2023-09-06
3120,21,9,2023-10-11
1999,4,0,2023-11-23
394,3,6,2024-02-09
1125,14,0,2023-12-09
1489,6,0,2024-06-07
1659,18,8,2024-05-11
1791,16,0,2023-08-27
2885,30,2,2023-09-18
2440,22,3,2024-05-07
4845,29,0,2023-10-24
801,20,2,2023-10-26
590,1,4,2024-06-08
3436,27,6,2024-01-04
4503,1,6,2024-05-06
743,5,0,2024-04-22
2848,20,0,2023-12-16
281,11,8,2024-03-01
922,8,3,2023-08-18
543,26,2,2024-03-24
311,3,1,2023-11-27
3935,27,0,2023-10-15
4420,24,5,2024-05-20
1419,16,0,2023-08-22
141,24,6,2023-12-19
4706,6,0,2023-12-08
4313,14,0,2024-07-14
4975,11,7,2023-10-14
738,15,0,2023-09-21
4011,23,2,2024-03-19
1014,22,7,2024-01-22
693,21,2,2024-04-12
1973,11,3,2023-10-23
4566,19,0,2024-02-03
927,16,1,2023-09-07
4218,2,0,2023-08-19
3713,29,1,2024-05-29
2148,14,9,2023-10-20
4446,5,0,2024-06-30
2669,19,0,2023-11-23
4568,27,0,2023-10-05
1417,21,4,2024-07-15
4800,10,0,2024-07-30
2270,20,5,2023-08-07
2780,3,1,2023-08-09
1535,7,10,2024-03-11
1151,15,0,2023-10-22
1407,21,2,2024-07-28
746,9,10,2023-11-07
3606,15,3,2024-07-16
3836,16,0,2023-11-26
1976,15,1,2024-07-24
582,29,9,2024-06-14
3436,25,4,2023-09-22
3548,29,7,2023-12-25
828,19,0,2023-12-12
4581,27,0,2023-11-14
4503,8,2,2024-02-07
3448,21,0,2024-04-25
4603,3,3,2023-10-01
4176,11,3,2024-01-11
3690,12,0,2023-11-21
1669,9,3,2024-05-09
40,20,9,2023-09-15
1241,26,4,2024-01-03
4603,14,0,2024-02-08
3437,12,0,2024-02-26
2692,5,4,2023-11-30
4103,22,0,2024-08-04
24,5,0,2023-08-17
3534,8,5,2024-07-17
4718,26,4,2024-07-28
234,13,1,2024-02-17
3933,13,5,2024-05-02
1313,9,0,2024-03-10
2480,15,7,2023-10-13
3578,16,0,2023-09-12
3271,11,4,2023-10-19
3930,12,3,2023-09-25
1942,12,3,2023-12-10
4024,16,0,2023-08-12
4834,16,8,2024-07-27
56,19,2,2023-10-25
2277,20,0,2024-03-06
945,9,4,2024-07-11
581,17,1,2024-05-26
485,23,6,2024-07-10
2721,27,1,2023-10-08
4809,4,0,2023-09-12
4278,18,0,2024-05-07
1324,21,0,2024-02-11
3793,11,0,2023-09-23
2430,17,0,2023-10-18
2605,17,2,2024-07-25
2947,21,3,2024-01-25
3055,7,7,2024-04-02
4001,5,1,2024-02-11
4035,25,3,2024-03-28
3903,28,4,2024-07-17
1249,1,0,2023-12-24
1317,5,6,2023-08-16
1319,16,4,2023-09-13
3777,25,4,2023-09-18
4133,15,1,2024-05-24
4101,20,10,2024-05-05
2494,6,7,2023-12-19
3422,13,5,2024-07-25
2270,25,0,2024-01-28
1100,4,7,2024-02-06
2232,29,1,2024-05-07
2262,3,0,2024-04-06
4671,25,5,2024-02-16
4584,19,2,2023-11-10
4294,17,5,2024-01-27
1229,20,4,2024-07-24
1939,14,0,2024-07-25
3559,8,2,2023-09-07
2602,22,3,2024-01-27
1813,24,3,2023-11-26
1799,18,0,2024-02-08
4561,24,0,2023-10-29
857,24,4,2024-06-22
4444,16,6,2023-09-17
2192,30,3,2024-06-16
3988,12,4,2024-07-07
3616,28,5,2024-04-07
1931,4,0,2024-02-10
1595,7,3,2024-07-03
2004,16,3,2023-11-16
2305,19,0,2023-08-07
259,13,3,2023-09-08
2516,20,6,2024-07-02
1398,25,7,2023-11-14
231,3,4,2024-06-28
3895,14,0,2024-01-03
1914,7,2,2024-01-09
1426,27,10,2023-09-18
2999,8,1,2024-03-15
3433,30,7,2023-11-03
4250,6,1,2024-06-12
2844,18,2,2023-09-15
4901,2,7,2024-03-21
3825,16,4,2024-03-15
1918,2,5,2023-10-28
3938,13,7,2023-12-04
322,22,0,2024-06-20
2644,20,7,2024-01-06
3786,11,0,2024-05-21
1172,1,5,2023-11-25
3555,26,0,2024-01-01
329,27,2,2023-08-15
261,22,3,2023-09-15
2725,19,1,2024-07-13
624,6,3,2024-01-23
2957,14,2,2024-03-08
3347,16,0,2023-10-27
313,6,0,2023-08-22
3068,26,4,2023-09-18
3358,15,4,2023-10-13
929,30,10,2024-01-30
1038,23,0,2024-05-25
3901,23,7,2023-10-14
349,30,7,2023-12-17
2732,2,0,2023-10-20
2307,10,2,2024-08-04
1728,8,2,2023-11-17
4603,27,3,2023-12-19
2185,27,1,2024-02-26
3855,11,1,2023-09-10
3487,2,9,2024-03-29
404,14,0,2024-05-01
3930,5,1,2024-04-09
2490,25,9,2024-04-27
729,6,8,2023-11-06
2889,7,1,2024-04-30
1161,8,0,2024-03-15
1350,13,5,2023-11-19
3476,14,3,2023-12-24
3004,6,5,2024-03-20
1989,21,5,2024-01-10
199,16,3,2023-08-13
1852,27,0,2024-04-06
2392,28,9,2024-06-22
2556,18,3,2024-03-13
3062,13,3,2023-09-21
4085,23,6,2023-10-31
6,12,3,2024-03-13
2634,9,2,2024-05-25
841,4,9,2023-10-27
3836,24,2,2024-06-03
4048,8,10,2024-01-01
530,7,0,2024-03-27
2419,26,6,2023-11-26
2896,4,0,2023-08-14
1166,29,0,2023-08-10
4293,29,4,2024-02-23
1034,20,0,2024-06-29
3753,21,5,2023-09-28
4453,23,0,2024-06-24
4112,26,1,2024-03-15
1653,12,0,2023-12-23
1965,20,3,2024-01-01
1005,23,1,2023-11-07
3947,16,4,2024-04-17
4439,5,2,2023-11-28
4686,23,6,2023-10-08
4011,5,4,2024-04-24
4226,24,0,2024-07-07
4229,21,5,2023-11-21
4014,13,9,2023-09-03
2492,28,1,2023-12-01
1800,7,1,2024-03-18
1258,11,10,2023-11-20
2235,7,0,2023-08-25
1469,28,2,2023-08-07
2233,16,0,2024-04-28
473,16,1,2024-03-24
4184,28,0,2023-11-03
2267,28,4,2023-09-08
2024,29,7,2024-03-05
1425,16,8,2024-05-09
1680,23,9,2024-07-16
4970,16,6,2023-08-29
1273,7,1,2024-07-20
2575,19,7,2024-03-13
4973,8,2,2024-03-19
2819,25,10,2023-08-07
2961,30,5,2024-05-24
4655,5,0,2024-03-13
2053,12,8,2023-10-19
3415,25,0,2024-01-22
1808,5,7,2024-05-03
2822,24,1,2024-01-16
1622,19,4,2024-02-13
4233,10,4,2023-09-28
3330,2,5,2024-06-21
3425,6,0,2024-01-03
796,6,2,2023-09-04
356,11,10,2024-01-18
3751,17,0,2024-01-08
4158,16,5,2023-12-04
1736,7,4,2023-12-04
3733,1,2,2023-10-06
382,28,0,2024-03-02
92,29,4,2023-11-26
2124,13,4,2024-03-30
592,7,0,2023-12-08
730,21,0,2024-04-29
465,29,0,2024-04-02
1177,4,4,2024-07-12
2384,16,6,2023-12-15
2377,6,6,2024-07-18
961,9,2,2024-07-29
1760,3,4,2023-08-19
3387,20,0,2024-05-31
3714,2,5,2024-07-19
2620,22,6,2023-11-16
2134,26,9,2024-02-27
3837,7,10,2023-12-25
2985,7,0,2023-12-21
3112,22,5,2024-06-16
1336,25,0,2024-05-13
2478,28,0,2024-04-14
3126,21,2,2024-06-18
3086,24,0,2023-12-08
2908,5,3,2024-07-25
1157,27,0,2023-11-01
3373,4,0,2023-10-01
4137,11,1,2023-12-04
3076,4,4,2024-06-03
3287,20,4,2023-11-26
4856,10,1,2024-08-04
1358,23,0,2024-02-28
2887,19,4,2024-06-06
3012,8,2,2023-11-24
3692,22,4,2024-06-12
2577,9,0,2023-10-24
4312,24,1,2023-08-06
720,11,1,2024-07-10
2909,14,7,2023-10-24
3035,6,5,2023-10-22
59,22,6,2024-01-23
294,18,0,2024-07-21
3215,17,5,2024-05-01
4273,26,5,2023-10-13
4258,18,2,2024-02-04
4020,4,5,2023-09-08
1887,18,10,2024-06-12
361,17,4,2023-10-11
4267,6,0,2024-01-22
2015,23,10,2024-03-12
2328,2,9,2024-03-22
4338,24,9,2024-04-13
3263,21,8,2023-09-11
1444,10,10,2024-05-26
1987,24,0,2024-03-23
1684,23,0,2024-01-26
4915,18,9,2023-09-10
1562,15,5,2024-01-14
540,15,0,2024-07-09
2916,18,0,2024-02-20
3705,16,6,2023-11-20
2257,12,4,2023-08-21
1597,29,3,2023-12-22
904,19,3,2024-04-17
2445,11,5,2023-08-19
3953,24,5,2024-06-11
4691,23,0,2023-09-05
823,27,0,2024-06-25
3841,20,5,2024-04-07
1247,30,0,2023-08-23
2752,2,0,2024-07-04
1959,18,0,2024-05-07
390,23,10,2024-08-01
4240,14,0,2023-11-06
3015,19,8,2024-03-22
4442,10,2,2024-04-08
1932,21,5,2024-01-25
1904,25,0,2023-11-06
2446,13,0,2023-12-01
69,16,3,2024-02-03
3363,16,5,2024-06-17
1299,13,3,2023-09-27
3939,12,1,2024-03-06
939,1,1,2024-01-19
864,21,7,2024-03-08
91,10,8,2024-07-06
489,7,4,2023-10-22
2052,13,4,2024-06-10
2621,16,0,2024-06-03
4820,9,8,2024-03-20
99,1,0,2024-05-21
2746,9,8,2023-10-14
4130,13,1,2024-05-14
42,26,3,2024-01-01
291,20,2,2023-10-06
2088,7,6,2024-06-21
3505,10,5,2023-11-19
4877,20,0,2024-07-09
1886,15,1,2024-01-29
1684,23,5,2023-08-07
204,12,1,2024-01-17
3280,25,7,2024-06-17
1104,23,3,2024-05-22
3138,5,1,2024-04-27
775,6,1,2023-08-17
202,9,4,2023-10-01
3561,14,0,2023-11-03
788,6,5,2024-06-02
2680,15,4,2024-04-10
2095,24,0,2024-03-10
847,1,0,2024-08-03
106,28,0,2024-01-06
4290,29,0,2024-04-26
